ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 ,Amp,Shift,Voltage,Temp,Humidity,Hs,Hp,Adj
12330.0,-34.025408702555296,150.66238785909357,3.2160000801086404,113658,43035.0,7.829999000000001,44830.887500000186,7.829999000000001,11.818433500000005,28.22200784999985,42.41856,35271.63512144632,27671.449707124902,0.03981011420110203
12332.0,-34.02540334970911,150.66238930709886,3.2160000801086404,113659,46607.0,7.82,44918.9645000002,7.82,11.819123000000005,28.223047944999852,42.386509999999994,35363.44057128865,27697.07002411977,0.0412421519413293
12334.0,-34.02539642255249,150.6623911809729,3.2160000801086404,113700,45518.0,7.81,44965.374500000195,7.81,11.819984500000004,28.224102724999863,42.30412000000001,35419.00958649167,27701.33752434752,0.044673229423084486
12336.0,-34.025388887279746,150.66239321934918,3.2160000801086404,113701,45360.0,7.82,45304.954500000196,7.82,11.811021000000006,28.225178864999858,42.18662,35712.741609410754,27876.87286168184,0.046102810165245416
12338.0,-34.02538062711483,150.662395453817,3.2160000801086404,113702,45645.0,7.82,45300.6330000002,7.82,11.818950000000005,28.226220294999862,42.03403,35737.183596421346,27838.458396917016,0.04603466060924788
12339.0,-34.02537303037673,150.66239750882036,3.2160000801086404,113703,47066.0,7.84,45531.240500000196,7.84,11.817915500000005,28.22674768499987,42.00351,35937.06243812272,27957.071762775762,0.04850017435012522
12341.0,-34.025366011983465,150.66239940737495,3.2160000801086404,113704,46515.0,7.84,45640.8905000002,7.84,11.822742000000005,28.22780913999987,41.962309999999995,36055.142847970536,27983.814512643454,0.04893081535075794
12342.0,-34.02535931071668,150.6624012201432,3.2160000801086404,113705,46861.0,7.85,45641.314000000195,7.85,11.825844500000004,28.22834320499987,41.93485,36072.12455158725,27962.642611926167,0.04889584261051283
12345.0,-34.02535244509204,150.66240307737215,3.2160000801086404,113706,46477.0,7.82,45735.471500000196,7.82,11.826189500000005,28.22991869999987,41.924170000000004,36182.69175369814,27973.71593727562,0.053792870314271816
12347.0,-34.02534193630436,150.66240592011778,3.2160000801086404,113707,43683.0,7.809999,45870.971500000196,7.809999,11.833428500000005,28.231001519999875,41.82345,36306.191508211035,28035.556527382752,0.05572206424835713
12349.0,-34.0253320399097,150.6624085972042,3.2160000801086404,113708,45221.0,7.83,45891.779500000186,7.83,11.832911500000005,28.23207766499988,41.82345,36342.30774072383,28022.887760421592,0.0586516946635669
12350.0,-34.02532362175225,150.6624108744108,3.2160000801086404,113709,43859.0,7.82,45723.645000000186,7.82,11.829809000000004,28.23263309499988,41.82345,36214.837275969665,27912.8842638051,0.05711537485677454
12351.0,-34.02531464593028,150.6624133024719,3.2160000801086404,113710,7.85,7.849999,45854.6385000002,7.849999,11.827396000000006,28.233188524999882,41.879909999999995,36324.291524092274,27985.472944350917,0.058079055049982564
12354.0,-34.02530590244146,150.6624156676843,3.2160000801086404,113711,45120.0,7.83,45853.784000000196,7.83,11.819294500000005,28.23484146499988,42.37278,36347.948639746304,27953.414296503946,0.056970918591852986
12355.0,-34.025294877001556,150.66241865019018,3.2160000801086404,113712,46262.0,7.83,45592.283500000194,7.83,11.824121000000005,28.23540356999988,42.48722,36146.74882433296,27786.08447736031,0.05543421230393797
12357.0,-34.025283814455406,150.66242164273373,3.2160000801086404,113713,44937.0,7.85,45536.474500000186,7.85,11.823776500000005,28.236514429999882,42.60777,36113.830691138,27737.32831628812,0.05636157269035369
12359.0,-34.02527294263177,150.6624245836847,3.2160000801086404,113714,43703.0,7.81,45446.340000000186,7.81,11.820674000000004,28.23763196499988,42.88091,36046.612683698535,27676.869031587,0.05478854659564547
12361.0,-34.025261369178224,150.66242771443447,3.2160000801086404,113715,44966.0,7.8399990000000015,45562.77300000018,7.8399990000000015,11.816364500000004,28.238736149999884,42.94957,36144.5915430718,27740.43001443685,0.0572163434631845
12363.0,-34.02525402043432,150.66242970235263,3.2160000801086404,113716,46274.0,7.84,45574.236000000186,7.84,11.814468000000005,28.23985368499989,43.01824000000001,36162.7394320602,27735.57463317889,0.05964331736847761
12365.0,-34.025248810334915,150.6624311117433,4.28800010681152,113717,442.0,7.82,45669.7485000002,7.82,11.816536500000005,28.24097121999988,42.97704,36253.22662007708,27774.488308656026,0.06057024127376831
